region	organisationalform	subregion	country	sizeclass	generalfarmtype	principalfarmtype	farmcode	system	organicfarming	lessfavouredarea	altitudezone	structuralfunds	environmentalconstraintsarea	year	economicsize	uaaunderirrigation	commonageuaa	uaainowneroccupation	uaainsharecropping	totallabourinputawu	labourinputhours	unpaidlabourinputhours	paidlabourinputhours	totaluaa	renteduaa	cerealsuaa	otherfieldcropsuaa	energycropsuaa	vegetablesandflowersuaa	vineyardsuaa	permanentcropsuaa	orchardsuaa	olivegrovesuaa	otherpermanentcropsuaa	foragecropsuaa	agriculturalfallowsuaa	setasideuaa	woodlandarea	totallivestockunits	dairycowslus	othercattlelus	sheepandgoatslus	pigslus	poultrylus	wheatyield	maizeyield	stockingdensity	foragearea	grazinglivestock	milkyield	dairycows	dairyproducts	totaloutput	totaloutputcrops	cerealsvalue	proteincropsvalue	energycropsvalue	potatoesvalue	sugarbeetvalue	oilseedrapevalue	industrialcropsvalue	vegetablesandflowersvalue	fruitvalue	citrusfruitvalue	wineandgrapesvalue	olivesandoliveoilvalue	foragecropsvalue	othercropoutputvalue	totaloutputlivestock	changesinvalueoflivestock	cowsmilkandmilkproducts	beefandveal	pigmeat	sheepandgoats	poultrymeat	eggs	ewesandgoatsmilk	otherlivestockandproducts	otheroutput	totalinputs	totalintermediateconsumption	totalspecificcosts	seedsandplants	seedsandplantshomegrown	fertilisers	cropprotection	othercropspecific	feedforgrazinglivestock	feedforgrazinglivestockhomegrown	feedforpigspoultry	feedforpigspoultryhomegrown	otherlivestockspecificcosts	forestryspecificcosts	totalfarmingoverheads	machininerybuildingcurrentcosts	energy	contractwork	otherdirectinputs	depreciation	totalexternalfactors	wagespaid	rentpaid	interestpaid	taxes	vatbalanceexclinvest	balancesubsidiestaxesinvest	subsidiesoninvest	paymentstodairyoutgoers	vatoninvest	grossfarmincome	farmnetvalueadded	familyfarmincome	farmnetvalueaddedawu	awu	farmnetvalueaddedn	familyfarmincomefwu	fwu	familyfarmincomen	totalassets	totalfixedassets	landpermananentcropsquotas	buildings	machinery	breedinglivestock	totalcurrentassets	nonbreedinglivestock	stockofagriculturalproducts	othercirculatingcapital	totalliabilities	longmediumtermloans	shorttermloans	networth	changeinnetworth	averagefarmcapital	grossinvestment	netinvestment	cashflow1	cashflow2	balancecurrentsubsidiestaxes	totalsubsidiesexcludingoninvestm	totalsubsidiesoncrops	compensatorypaymentsareapayments	setasidepremiums	othercropssubsidies	totalsubsidiesonlivestock	subsidiesdairying	subsidiesothercattle	subsidiessheepgoats	otherlivestocksubsidies	othersubsidies	environmentalsubsidies	lfasubsidies	otherruraldevelopmentpayments	subsidiesonintermediateconsumpti	subsidiesonexternalfactors	decoupledpayments	singlefarmpayment	singleareapayment	additionalaid	farmsrepresented	samplefarms	exchangerate
441	2	3	"UKI"	8	7	71	224094	7120	1	2	1	7	1	2007	75466	0	0	58.3	0	2.406792	6790	6375	415	105.8	47.5	12.5	0	0	0	0	0	0	0	0	93.3	0	0	0	282.9287	0	190.32	0	92.6087	0	0	0	2.039871	93.3	190.32	0	0	0	224017.5	23630.92	14542.88	0	0	0	0	0	0	0	0	0	0	0	8930.515	157.5299	194263	-12930.44	0	106620.3	87642.62	0	0	0	0	0	6123.618	233783	191608	145214	1011.056	0	12742.74	1467.893	1316.091	51061.18	6365.641	56103.57	0	21511.43	0	46394	17407.06	7797.731	11811.88	9377.327	16384.54	25790.51	4104.371	19422.01	2264.135	809.131	0	0	0	0	0	101394.8	85010.21	59219.7	35320.97	2.406792	85010.21	26555.92	2.23	59219.7	2176159	2012907	1639341	293850.6	19682.65	60033.22	163251.1	140079.9	5728.361	17442.86	88789.59	60147.79	28641.8	2087369	12484.96	539883.7	-820.8207	-17205.37	87840.13	64454.09	68985.22	69794.35	0	0	0	0	0	0	0	0	0	6527.467	3183.537	3343.931	0	0	0	63266.88	63030.59	0	236.2949	17.5	1	.69828
441	1	4	"UKI"	7	4	42	214601	4210	1	2	2	7	1	2007	29627	0	0	68.5	0	1.040896	3736	3640	96	85.5	17	0	0	0	0	0	0	0	0	0	85.5	0	0	0	110.33	0	103.39	6.94	0	0	0	0	1.290409	85.5	110.33	0	0	0	44916.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44916.6	5217.624	0	41462.64	0	3453.96	0	0	0	0	0	66736.84	36432.38	18423.84	0	0	3190.697	0	65.87615	10565.96	0	0	0	4601.306	0	18008.54	4711.577	3730.595	3104.772	6461.591	23241.39	7063.069	948.0438	4682.935	1432.09	995.3027	0	0	0	0	0	56622.5	33381.11	26318.04	32069.58	1.040896	33381.11	26318.04	1	26318.04	1487673	1409204	1193017	145205.4	50187.61	20793.95	78468.52	73824.25	4296.271	347.9979	18617.17	0	18617.17	1469055	18386.61	290474.4	10513.14	-12728.25	44341.81	14083.18	48138.28	49133.59	0	0	0	0	0	0	0	0	0	12237.21	6092.112	6145.1	0	0	0	36896.38	36660.08	0	236.2949	26.97917	1	.69828
441	1	4	"UKI"	9	4	41	214798	4110	1	2	1	7	1	2007	139736	0	0	66.8	0	1.915627	5591	5390	201	74.8	8	0	0	0	0	0	0	0	0	0	74.8	0	0	0	192.85	137.1	55.75	0	0	0	0	0	2.578208	74.8	192.85	6474.106	137.1	887600	312449.3	6444.406	0	0	0	0	0	0	0	0	0	0	0	0	6444.406	0	306004.9	18986.85	278335.3	27669.61	0	0	0	0	0	0	0	168595.7	112391.9	88851.18	660.1936	0	17495.85	615.7988	327.9487	54778.89	2543.392	0	0	14972.5	0	23540.7	6702.183	9739.646	3243.685	3855.187	31125.05	25078.77	1993.47	4654.293	18431	816.2914	0	0	0	0	0	243358.2	212233.1	187154.3	110790.4	1.915627	212233.1	102270.1	1.83	187154.3	2040475	1975960	1481104	276430.7	70275.53	148149.7	64515.67	44323.2	20049.26	143.209	343701.7	315059.9	28641.8	1696774	23728.31	544514.4	41309.2	10184.14	192616.1	168463.9	43300.68	44116.97	0	0	0	0	0	0	0	0	0	1956.235	1956.235	0	0	0	0	42160.74	41688.15	0	472.5898	26.77419	1	.69828
441	1	4	"UKI"	6	4	42	215001	4210	1	2	2	7	1	2007	17409	0	0	45	0	2.274955	4999	4870	129	45	0	0	0	0	0	0	0	0	0	0	45	0	0	0	59.79	0	57.56	2.23	0	0	0	0	1.328667	45	59.79	0	0	0	48579.77	716.0452	0	0	0	0	0	0	0	0	0	0	0	0	716.0452	0	47863.73	6625.257	0	46751.79	0	1111.938	0	0	0	0	0	88196.71	68350.8	41249.93	0	0	2586.355	0	196.1964	19768.57	0	0	0	18698.8	0	27100.88	8253.137	7896.546	3724.867	7226.328	18001.38	1844.532	1271.696	0	572.8361	796.2422	0	0	0	0	0	-1342.893	-19344.27	-21188.8	-8503.145	2.274955	-19344.27	-9544.505	2.22	-21188.8	1154722	1110162	765523.9	255625.3	55144.07	33868.93	44559.49	39296.56	5012.316	250.6158	42962.71	0	42962.71	1111759	68521.23	363529.7	53525.11	35523.73	-10528.73	-85427.05	18428.14	19224.38	0	0	0	0	0	0	0	0	0	3641.806	0	3641.806	0	0	0	15582.57	15346.28	0	236.2949	64.7619	1	.69828
441	1	4	"UKI"	7	4	42	215198	4210	1	2	1	7	1	2007	29184	0	0	97	0	1.779372	4582	4560	22	127	30	0	0	0	0	0	0	0	0	0	127	0	0	0	98.85	0	98.85	0	0	0	0	0	.7783465	127	98.85	0	0	0	18671.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18671.77	-10686.08	0	18671.77	0	0	0	0	0	0	0	77564.88	37477.8	23851.46	2004.926	0	6348.456	0	4082.889	8847.454	0	0	0	2567.738	0	13626.34	3196.426	5689.695	0	4740.219	31928.45	8158.618	214.8135	3222.203	4721.602	461.1331	0	5012.316	5012.316	0	0	40201.81	8273.359	5127.057	4649.595	1.779372	8273.359	2896.642	1.77	5127.057	1541578	1481072	1162978	171941.1	117511.6	28641.8	60505.81	48905.88	11456.72	143.209	68024.29	0	68024.29	1473554	-52301.37	376467.2	33419.04	1490.583	47741.59	56334.14	59007.85	59468.98	0	0	0	0	0	0	0	0	0	20550.5	8860.343	9645.128	2045.025	0	0	38918.48	38682.19	0	236.2949	26.97917	1	.69828
441	1	4	"UKI"	5	4	42	215538	4210	1	2	1	7	1	2007	12017	0	0	62.3	0	.7764344	1709	1600	109	69.1	6.8	0	0	0	0	0	0	0	0	0	69.1	0	0	0	34.24	0	34.24	0	0	0	0	0	.4955137	69.1	34.24	0	0	0	11312.93	-1861.717	0	0	0	0	0	0	0	0	0	0	0	0	-1861.717	0	13174.65	1885.484	0	13174.65	0	0	0	0	0	0	0	18552.73	10070.46	4246.147	0	0	973.8214	0	121.7277	2262.703	0	0	0	887.896	0	5824.311	1509.423	1741.422	658.7615	1914.705	6978.576	1503.695	1074.068	429.6271	0	484.0465	0	0	0	0	0	18986.07	12007.5	10503.8	15464.92	.7764344	12007.5	14388.77	.73	10503.8	695582	685502.9	536284.9	125287.9	10038.95	13891.28	10079.05	8162.915	1718.508	197.6285	0	0	0	695582	-6139.371	162366.8	478.968	-6499.608	17458.61	16928.74	17743.6	18227.64	0	0	0	0	0	0	0	0	0	4943.576	0	4943.576	0	0	0	13284.07	13047.77	0	236.2949	121	1	.69828
441	2	4	"UKI"	7	4	41	215614	4120	1	2	1	7	1	2007	44058	0	0	54.5	0	1.561502	4637	4610	27	82.5	28	0	0	0	0	0	0	0	0	0	82.5	0	0	0	97.99	26.9	71.09	0	0	0	0	0	1.187758	82.5	97.99	5568.773	26.9	149800	77070.22	-716.0452	0	0	0	0	0	0	0	0	0	0	0	0	-716.0452	0	77786.26	1765.181	46968.27	30818	0	0	0	0	0	0	0	67412.79	50587.16	29090.05	0	0	4733.059	104.5426	133.1844	18386.61	1453.572	0	0	5732.657	0	21497.11	3976.915	5424.758	7094.575	5000.859	10525.86	6299.765	270.6651	5298.734	730.366	736.0944	0	0	0	0	0	58640.64	48114.78	41815.02	30813.14	1.561502	48114.78	26977.43	1.55	41815.02	1232103	1179187	955944.6	168316.4	16116.74	38809.65	52915.73	40384.95	12387.58	143.209	9308.587	0	9308.587	1222795	-6355.618	279336.4	-2053.835	-12579.7	51291.75	51005.33	32157.59	32893.68	0	0	0	0	0	0	0	0	0	6354.185	1433.522	4920.662	0	0	0	26539.5	26066.91	0	472.5898	33.46154	1	.69828
441	1	4	"UKI"	9	4	41	215847	4110	1	2	1	7	1	2007	131648	0	0	54.7	0	1.974708	6038	5980	58	84.7	30	0	0	0	0	0	0	0	0	0	84.7	0	0	0	166.73	130.9	35.83	0	0	0	0	0	1.968477	84.7	166.73	7064.171	130.9	924700	326019.8	6444.406	0	0	0	0	0	0	0	0	0	0	0	0	6444.406	0	318402.5	-3608.719	290876.2	27526.36	0	0	0	0	0	0	1172.882	220665.1	166901.5	131939.9	1412.041	0	17586.07	612.9346	0	90834.63	5036.662	0	0	21494.24	0	34961.62	8453.629	9007.848	10755	6745.145	41506.27	12257.26	572.8361	10454.26	1230.166	834.9086	0	0	0	0	0	186393.9	144887.6	132630.3	73371.64	1.974708	144887.6	68015.55	1.95	132630.3	1543010	1492744	1003111	265263.2	112953.3	111416.6	50266.37	27639.34	20765.31	1861.717	15036.95	0	15036.95	1527973	-41039.41	540011.9	-178897.2	-220403.5	171057.5	178152	27275.59	28110.5	0	0	0	0	0	0	0	0	0	1742.854	1742.854	0	0	0	0	26367.65	26131.35	0	236.2949	26.77419	1	.69828
441	1	4	"UKI"	7	4	41	215913	4110	1	2	1	7	1	2007	46350	0	0	40.7	0	1.114708	4158	4100	58	40.7	0	0	0	0	0	0	0	0	0	0	40.7	0	0	0	56.41	46.6	9.81	0	0	0	0	0	1.385995	40.7	56.41	7695.279	46.6	358600	126178.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125765.9	-7797.98	121925.3	3840.617	0	0	0	0	0	0	412.442	94404.82	69987.69	45728.07	0	0	6637.738	853.5258	114.5672	27891.39	1296.042	0	0	10230.85	0	24259.61	4936.415	6046.285	5287.277	7989.632	23844.3	572.8361	572.8361	0	0	610.0704	0	0	0	0	0	70978.45	47134.14	46561.3	42283.84	1.114708	47134.14	42716.79	1.09	46561.3	1152019	1139610	863248.3	183413.5	48646.68	44301.71	12409.06	5012.316	7160.451	236.2949	0	0	0	1152019	-28603.14	303072.6	-7069.641	-30913.94	77941.52	76115.6	14787.76	15397.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15397.83	15161.54	0	236.2949	33.46154	1	.69828
441	1	4	"UKI"	8	4	41	215938	4110	1	2	1	7	1	2007	62768	0	0	42.4	0	1.258318	4463	4420	43	62.4	20	0	0	0	0	0	0	0	0	0	62.4	0	0	0	105.61	51.8	53.81	0	0	0	0	0	1.692468	62.4	105.61	5527.027	51.8	286300	120427.3	1432.09	0	0	0	0	0	0	0	0	0	0	0	0	1432.09	0	117313.9	7154.684	93786.16	23527.77	0	0	0	0	0	0	1681.274	85431.34	59805.52	40091.37	501.2316	0	5467.721	383.8002	240.5912	28028.87	2968.723	0	0	5469.153	0	19714.15	5068.167	5272.957	4472.418	4900.613	21043.13	4582.689	429.6271	4153.062	0	631.5518	0	21693.3	21693.3	0	0	87048.14	66005	83115.62	52454.94	1.258318	66005	67028.73	1.24	83115.62	1773385	1717283	1430907	216126.8	26712.78	43535.54	56102.14	45934.3	10024.63	143.209	0	0	0	1773385	19788.63	332582.9	53564.35	32521.22	95166.7	44678.35	26426.36	27057.91	0	0	0	0	0	0	0	0	0	8384.889	5413.301	2971.587	0	0	0	18673.03	18200.44	0	472.5898	31.66667	1	.69828
441	2	4	"UKI"	8	4	41	216064	4110	1	2	1	7	1	2007	101624	0	0	110	0	2.111726	7726	7675	51	115.2	5.2	0	0	0	0	0	0	0	0	0	115.2	0	0	0	189.98	78.3	111.68	0	0	0	0	0	1.649132	115.2	189.98	4989.783	78.3	390700	195571.4	1432.09	0	0	0	0	0	0	0	0	0	0	0	0	1432.09	0	193619.5	21228.72	126470.8	67148.7	0	0	0	0	0	0	519.8488	163362.8	126503.7	67553.13	694.5638	0	13063.53	0	336.5412	40495.22	4167.383	0	0	12963.28	0	58950.56	19334.65	10401.27	14786.33	14428.31	27335.74	9523.4	501.2316	1575.299	7446.87	972.3893	0	859.2542	859.2542	0	0	117624.1	90288.41	81624.27	42755.74	2.111726	90288.41	39054.67	2.09	81624.27	2931061	2842927	2462214	249422.9	30184.17	101105.6	88133.7	81915.56	5728.361	489.7749	74468.7	54419.43	20049.26	2856592	16122.48	467487.3	5744.668	-21591.07	85965.52	71358.2	48556.45	49528.84	0	0	0	0	0	0	0	0	0	6314.086	3090.451	3223.635	0	0	0	43214.76	42742.17	0	472.5898	31.66667	1	.69828
441	1	4	"UKI"	8	4	41	216082	4110	1	2	1	7	1	2007	95821	0	0	46.2	0	2.050537	6216	5980	236	64.8	18.6	0	0	0	0	0	0	0	0	0	64.8	0	0	0	129.09	93.8	35.29	0	0	0	0	0	1.99213	64.8	129.09	5620.469	93.8	527200	189996.8	2864.181	0	0	0	0	0	0	0	0	0	0	0	0	2864.181	0	187052.5	-614.3701	172064.2	14988.25	0	0	0	0	0	0	80.19705	136756	91785.53	64557.2	0	0	8730.022	577.1324	1043.994	41298.62	3233.66	0	0	12907.43	0	27228.33	7933.78	8528.098	0	10766.46	38912.76	6057.742	2334.307	3723.435	0	571.404	0	0	0	0	0	119618.2	80705.45	74647.7	39358.2	2.050537	80705.45	38280.88	1.95	74647.7	1771145	1728827	1329303	233598.3	94835.88	71088.96	42318.27	30718.34	11456.72	143.209	0	0	0	1771145	-26664.09	455173.4	-4289.468	-43202.22	111075.8	104443.8	21406.88	21978.29	0	0	0	0	0	0	0	0	0	1380.535	1380.535	0	0	0	0	20597.75	20361.46	0	236.2949	31.66667	1	.69828
441	2	4	"UKI"	7	4	41	216176	4110	1	2	1	7	1	2007	28987	0	0	24.7	0	1.649394	3609	3540	69	39.1	14.4	0	0	0	0	0	0	0	0	0	39.1	0	0	0	42.14	28.2	13.94	0	0	0	0	0	1.077749	39.1	42.14	7035.461	28.2	198400	64639.09	2004.926	0	0	0	0	0	0	0	0	0	0	0	0	2004.926	0	55698.55	-11324.71	52040.73	3657.822	0	0	0	0	0	0	6935.613	50350.86	41224.15	22614.14	0	0	3179.24	0	48.69107	13407.23	932.2908	0	0	5978.977	0	18610.01	4967.921	4015.581	5459.128	4167.383	5081.056	4045.655	680.2429	3365.412	0	718.9093	0	0	0	0	0	29429.72	24348.66	20303.01	14762.18	1.649394	24348.66	12532.72	1.62	20303.01	767419.9	752576.3	529031.3	186050	8853.182	28641.8	14843.62	10311.05	4296.271	236.2949	0	0	0	767419.9	-7028.699	241903	-7379.234	-12460.29	34380.19	28898.15	6014.779	6733.688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6733.688	6497.394	0	236.2949	33.46154	1	.69828
441	1	4	"UKI"	9	4	41	216306	4120	1	2	1	7	1	2007	122169	0	0	37.5	0	2.612711	7565	7230	335	42	4.5	0	0	0	0	0	0	0	0	0	42	0	0	0	332.2738	82.2	42.33	0	207.7438	0	0	0	2.965	42	124.53	6092.458	82.2	500800	384511.1	-716.0452	0	0	0	0	0	0	0	0	0	0	0	0	-716.0452	0	383795.1	636.4476	169744.2	28471.28	171576.6	0	0	0	0	14002.98	1432.09	302637.9	253270.9	219182.8	34.37017	0	10966.95	240.5912	0	52470.36	4014.149	144785.8	0	10684.83	0	34088.04	8334.766	16679.55	1059.747	8013.977	44719.88	4647.133	3315.289	1331.844	0	1058.315	0	0	0	0	0	146088.1	101368.2	96721.11	38798.11	2.612711	101368.2	39158.34	2.47	96721.11	1897342	1817539	1439075	247687.2	53988.37	76788.68	79803.23	74475.85	5012.316	315.0598	0	0	0	1897342	-38554.73	478060.4	1551.052	-43168.83	141520.6	138720.9	14847.91	15906.23	0	0	0	0	0	0	0	0	0	1820.187	1820.187	0	0	0	0	14086.04	13849.75	0	236.2949	26.77419	1	.69828
441	1	4	"UKI"	7	4	41	216436	4110	1	2	1	7	1	2007	41546	0	0	38.2	0	1.172106	3264	2860	404	42.2	4	0	0	0	0	0	0	0	0	0	42.2	0	0	0	48.08	42.3	5.78	0	0	0	0	0	1.139336	42.2	48.08	5238.771	42.3	221600	77575.88	2148.135	0	0	0	0	0	0	0	0	0	0	0	0	2148.135	0	75151.34	-2422.121	72506.73	2644.615	0	0	0	0	0	0	276.3934	67232.34	44406.25	26966.26	94.51796	0	5735.521	0	67.30824	14057.4	1247.351	0	0	7011.514	0	17440	4826.144	5689.695	787.6497	6136.507	14992.55	7833.534	3995.532	1432.09	2405.912	816.2914	0	0	0	0	0	42637.17	27644.62	19811.08	23585.43	1.172106	27644.62	19811.08	1	19811.08	1356454	1342348	1110313	179844.8	24694.96	27496.13	14106.09	4654.293	9308.587	143.209	34370.17	24345.54	10024.63	1322084	-7388.153	251984.2	255.3479	-14737.21	34841.32	27609.27	9467.549	10283.84	0	0	0	0	0	0	0	0	0	1538.065	1538.065	0	0	0	0	8745.775	8509.48	0	236.2949	33.46154	1	.69828
441	2	4	"UKI"	8	4	42	216488	4210	1	2	1	7	1	2007	60195	0	0	135.5	0	2.211726	6231	5130	1101	135.5	0	0	0	0	0	0	0	0	0	0	135.5	0	0	0	204.08	0	204.08	0	0	0	0	0	1.506125	135.5	204.08	0	0	0	93449.23	2864.181	0	0	0	0	0	0	0	0	0	0	0	0	2864.181	0	90585.05	-9473.66	0	90585.05	0	0	0	0	0	0	0	149445.8	90087.07	56957.09	0	0	8273.186	0	161.8262	33589.68	0	0	0	14932.41	0	33129.98	13089.3	5078.192	6229.593	8732.887	38988.66	20370.05	11705.91	0	8664.146	804.8347	0	2148.135	2148.135	0	0	87079.3	48090.64	29868.72	21743.49	2.211726	48090.64	17467.09	1.71	29868.72	1927947	1818464	1440550	259115.3	36740.28	82058.77	109483.3	90722.92	18617.17	143.209	88789.59	50123.16	38666.44	1839158	-22173.05	504928.5	3244.55	-35744.11	75466.86	58066.96	83717.13	84521.97	0	0	0	0	0	0	0	0	0	15034.08	5333.104	9700.979	0	0	0	69487.88	69251.59	0	236.2949	20.41667	1	.69828
441	2	4	"UKI"	8	4	41	216490	4120	1	2	1	7	1	2007	86108	0	0	54.1	0	2.842354	8289	5200	3089	109.1	55	0	0	0	0	0	0	0	0	0	109.1	0	0	0	182.3	57.8	124.5	0	0	0	0	0	1.670944	109.1	182.3	5884.083	57.8	340100	183060.1	-2577.762	0	0	0	0	0	0	0	0	0	0	0	0	-2577.762	0	185637.8	16328.95	114850.8	70787.05	0	0	0	0	0	0	0	160176.4	96141.95	67313.97	0	0	8831.701	0	428.195	47486.68	4173.111	0	0	10567.39	0	28827.98	4642.837	6106.433	8457.925	9620.782	22145.84	41888.64	23915.91	13748.07	4224.667	913.6736	0	6444.406	6444.406	0	0	134742.8	112596.9	77152.69	39613.97	2.842354	112596.9	42159.94	1.83	77152.69	1759943	1690226	1364937	209842.8	38471.67	76974.85	69717.02	67594.66	1718.508	403.8495	61579.88	45826.89	15752.99	1698363	22108.61	386100.1	33535.91	11390.07	85026.06	53587.39	47824.66	48738.33	0	0	0	0	0	0	0	0	0	8774.417	3262.302	5512.116	0	0	0	39963.91	39491.32	0	472.5898	31.66667	1	.69828
441	1	4	"UKI"	9	4	41	216589	4110	1	2	1	7	1	2007	121973	0	0	62.4	0	1.433586	4884	4500	384	75.4	13	0	0	0	0	0	0	0	0	0	75.4	0	0	0	151.44	122.2	29.24	0	0	0	0	0	2.008488	75.4	151.44	7527.823	122.2	919900	288564.4	-2864.181	0	0	0	0	0	0	0	0	0	0	0	0	-2864.181	0	291428.5	8507.648	270816.9	20611.68	0	0	0	0	0	0	0	168103	116722.5	88564.76	701.7242	0	12056.77	0	0	64658.88	5799.966	0	0	11147.39	0	28157.76	5254.339	7431.116	9802.658	5669.646	41076.64	10303.89	3802.2	2921.464	3580.226	917.9698	0	0	0	0	0	202292.4	161215.7	150911.8	112456.3	1.433586	161215.7	118828.2	1.27	150911.8	2035497	1998549	1466587	327713.8	83817.38	120431.6	36947.93	19619.64	17185.08	143.209	71604.52	0	71604.52	1963893	88388.61	556222.4	81587.53	40510.89	186345	65601.2	30450.54	31368.51	0	0	0	0	0	0	0	0	0	2357.221	2357.221	0	0	0	0	29011.29	28774.99	0	236.2949	26.77419	1	.69828
441	1	4	"UKI"	7	4	41	216632	4110	1	2	1	7	1	2007	35392	0	0	30.5	0	1.632354	3589	3560	29	44.1	13.6	0	0	0	0	0	0	0	0	0	44.1	0	0	0	66.85	28.2	38.65	0	0	0	0	0	1.515873	44.1	66.85	5751.773	28.2	162200	72036.98	-2148.135	0	0	0	0	0	0	0	0	0	0	0	0	-2148.135	0	74185.11	-2206.883	55264.36	18920.75	0	0	0	0	0	0	0	66824.2	49000.4	27759.64	0	0	4035.63	436.7875	52.98734	16387.41	1658.361	0	0	6846.824	0	21240.76	4213.209	5653.893	5049.55	6324.111	10777.91	7045.884	286.4181	3895.286	2864.181	482.6144	0	0	0	0	0	37446.27	26668.35	19622.47	16337.36	1.632354	26668.35	12112.64	1.62	19622.47	999467.3	972337.8	706304.1	226933.3	8467.95	30632.41	27129.52	24732.2	2148.135	249.1837	25777.63	0	25777.63	973689.6	-10031.79	299611.2	892.6353	-9885.276	34755.4	31891.22	14409.69	14892.31	0	0	0	0	0	0	0	0	0	1015.352	1015.352	0	0	0	0	13876.96	13640.66	0	236.2949	33.46154	1	.69828
441	1	4	"UKI"	7	4	41	216634	4110	1	2	1	7	1	2007	43936	0	0	54.5	0	1.051121	3760	3640	120	54.5	0	0	0	0	0	0	0	0	0	0	54.5	0	0	0	90.82	36	54.82	0	0	0	0	0	1.666422	54.5	90.82	4469.444	36	160900	48683.09	-2864.181	0	0	0	0	0	0	0	0	0	0	0	0	-2864.181	0	51547.27	2377.877	48893	2654.271	0	0	0	0	0	0	0	106551.8	57945.24	40214.53	0	0	6117.89	859.2542	100.2463	28972.62	1407.745	0	0	4164.519	0	17730.71	4820.416	5742.682	0	7167.612	44099.79	4506.788	1188.635	0	3318.153	478.3181	0	5728.361	5728.361	0	0	1750.622	-42349.16	-41127.59	-40289.55	1.051121	-42349.16	-41127.59	1	-41127.59	1317847	1266005	1033172	162566.6	37472.07	32794.87	51841.67	43105.92	8592.542	143.209	70172.42	51555.25	18617.17	1247674	-13334.19	284897.9	42184.97	-1914.821	3233.66	-30821.45	11012.77	11491.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11491.09	11254.8	0	236.2949	33.46154	1	.69828
441	1	4	"UKI"	7	4	41	216644	4110	1	2	1	7	1	2007	44145	0	0	44	0	1.69491	5175	5140	35	47	3	0	0	0	0	0	0	0	0	0	47	0	0	0	85.2	36.3	48.9	0	0	0	0	0	1.812766	47	85.2	5807.163	36.3	210800	92114.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91847.65	4788.015	61903.54	29944.11	0	0	0	0	0	0	266.3688	80628.12	62615.28	39906.63	0	0	5437.647	0	93.08587	26855.99	1814.458	0	0	7519.906	0	22708.66	3952.569	4917.798	7948.101	5890.188	13501.75	4511.084	343.7017	1002.463	3164.919	349.43	0	0	0	0	0	48973.73	35471.98	30960.9	20928.53	1.69491	35471.98	18429.11	1.68	30960.9	1404349	1359668	1141128	161526.9	10183.59	46829.35	44681.21	30933.15	13604.86	143.209	26493.67	17185.08	9308.587	1377856	1185.77	264776.3	3137.899	-10363.85	39522.83	32362.38	19475	19824.43	0	0	0	0	0	0	0	0	0	3553.016	2690.898	862.1183	0	0	0	16271.41	15798.82	0	472.5898	33.46154	1	.69828
441	1	4	"UKI"	8	4	41	216655	4110	1	2	1	7	1	2007	98648	0	0	34	0	1.279372	3732	3710	22	48	14	0	0	0	0	0	0	0	0	0	48	0	0	0	120.99	93.3	27.69	0	0	0	0	0	2.520625	48	120.99	5543.408	93.3	517200	157838.6	-1432.09	0	0	0	0	0	0	0	0	0	0	0	0	-1432.09	0	159270.7	7175.578	154531.1	4739.593	0	0	0	0	0	0	0	129763.1	83850.32	55363.18	1074.068	0	6984.304	117.4314	229.1344	40947.76	3693.361	0	0	6010.483	0	28487.14	6947.07	7230.624	9795.497	4513.949	30704.02	15208.8	214.8135	4625.651	10368.33	1021.08	0	73036.6	73036.6	0	0	87083.35	56379.34	114207.1	44067.97	1.279372	56379.34	89926.88	1.27	114207.1	1233358	1187817	857180.5	215091.4	32484.1	83061.23	45540.47	35372.63	10024.63	143.209	242023.3	206221	35802.26	991334.4	42110.62	366578.6	110234.8	79530.8	139167.7	2975.884	13095.03	14116.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14116.11	13879.82	0	236.2949	31.66667	1	.69828
441	2	4	"UKI"	6	4	42	216664	4210	1	2	1	7	1	2007	14987	0	0	37	0	1.401704	3089	3085	4	37	0	0	0	0	0	0	0	0	0	0	37	0	0	0	53.24	0	53.24	0	0	0	0	0	1.438919	37	53.24	0	0	0	20489	-429.6271	0	0	0	0	0	0	0	0	0	0	0	0	-429.6271	0	20918.63	6838.318	0	20918.63	0	0	0	0	0	0	0	40052.7	24790.91	8867.503	0	0	2907.143	0	2968.723	1639.743	0	0	0	1351.893	0	15923.41	4698.688	2265.567	5008.02	3951.137	15218.82	42.96271	42.96271	0	0	759.0079	0	0	0	0	0	13990.18	-1228.646	-1271.609	-876.5374	1.401704	-1228.646	-908.2919	1.4	-1271.609	1577352	1542265	1263386	256228.2	4320.616	18330.76	35086.21	25920.83	9022.169	143.209	0	0	0	1577352	-5441.942	316686.7	791.0285	-14427.79	7538.523	6106.433	18292.09	19051.1	0	0	0	0	0	0	0	0	0	4280.518	1654.064	2626.454	0	0	0	14770.58	14297.99	0	472.5898	64.7619	1	.69828
